texto_pedido,contem_dados_pessoais
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 8655.,False
"Olá, meu nome é Isabela Monteiro, portador do CPF 896.027.513-12, gostaria de saber o andamento do meu processo.",True
Cópia do edital de chamamento público nº 9912 para credenciamento de clínicas.,False
Por favor enviar a resposta exclusivamente para o email pessoal: da-rochaallana@bol.com.br.,True
"Eu, Larissa Sales, RG 038741258, venho requerer minha ficha financeira de 2023.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Cópia do edital de chamamento público nº 9207 para credenciamento de clínicas.,False
Por favor enviar a resposta exclusivamente para o email pessoal: mendoncaheloisa@hotmail.com.,True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 6533.,False
"Olá, meu nome é Sofia Camargo, portador do CPF 167.854.320-90, gostaria de saber o andamento do meu processo.",True
"Quero denunciar o servidor Anthony Gabriel Camargo, que bate o ponto e vai embora.",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
"Eu, Dr. Murilo da Paz, RG 125384075, venho requerer minha ficha financeira de 2023.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Qual o cronograma previsto para a reforma da escola classe 9627 da Ceilândia?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em junho/2019.,False
Qual o cronograma previsto para a reforma da escola classe 8834 da Ceilândia?,False
"Moro na Rodovia Ana Sophia Machado, 637 e quero denunciar um buraco na porta da minha casa.",True
"Gostaria de saber o salário exato do meu vizinho João Nascimento, que trabalha aí.",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Segue em anexo meus documentos (CPF 732.089.651-68) para provar que sou eu pedindo sobre a licitação 89018.,True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 5858.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2020.,False
Segue em anexo meus documentos (CPF 705.836.912-77) para provar que sou eu pedindo sobre a licitação 74399.,True
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Por favor enviar a resposta exclusivamente para o email pessoal: ida-cruz@yahoo.com.br.,True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Segue em anexo meus documentos (CPF 025.931.476-52) para provar que sou eu pedindo sobre a licitação 76162.,True
"Minha mãe, Sarah Moura, está aguardando cirurgia. O CPF dela é 829.605.413-24. Qual a posição na fila?",True
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito cópia integral do contrato nº 8159/2024 referente à licitação de limpeza urbana.,False
"Solicito meu histórico funcional. Segue meus dados: Sr. Gustavo Jesus, matrícula 87332, tel +55 (24) 92044 8207.",True
"Solicito meu histórico funcional. Segue meus dados: Sr. Carlos Eduardo Ribeiro, matrícula 25001, tel +55 46 9 2831 4359.",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2557.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2023.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2019.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
"Estou enviando meu RG 451032871 e comprovante de residência na Morro Isadora Cavalcante, 79 para atualização cadastral.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2023.,False
"Gostaria de saber o salário exato do meu vizinho Lucas Gabriel Souza, que trabalha aí.",True
Estou enviando meu RG 467301827 e comprovante de residência na Trevo de Duarte para atualização cadastral.,True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2020.,False
Solicito cópia integral do contrato nº 5652/2024 referente à licitação de limpeza urbana.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 737.,False
Qual o cronograma previsto para a reforma da escola classe 8295 da Ceilândia?,False
Segue em anexo meus documentos (CPF 251.793.640-43) para provar que sou eu pedindo sobre a licitação 6468.,True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2019.,False
"Olá, meu nome é Luiz Miguel Castro, portador do CPF 302.465.918-89, gostaria de saber o andamento do meu processo.",True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Estou enviando meu RG 268413071 e comprovante de residência na Conjunto de Marques para atualização cadastral.,True
Solicito dados estatísticos sobre acidentes de trânsito na EPTG no último semestre.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
"Estou enviando meu RG 472356082 e comprovante de residência na Morro Laís Sampaio, 293 para atualização cadastral.",True
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Olá, meu nome é Emanuel da Mota, portador do CPF 109.742.568-11, gostaria de saber o andamento do meu processo.",True
"Olá, meu nome é Dra. Alexia da Rosa, portador do CPF 614.798.302-40, gostaria de saber o andamento do meu processo.",True
Por favor enviar a resposta exclusivamente para o email pessoal: saparecida@yahoo.com.br.,True
"Minha mãe, Brayan Pacheco, está aguardando cirurgia. O CPF dela é 097.145.263-61. Qual a posição na fila?",True
Há previsão para concurso público para o cargo de Auditor de Controle Interno?,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2025.,False
Segue em anexo meus documentos (CPF 894.301.572-05) para provar que sou eu pedindo sobre a licitação 23083.,True
Por favor enviar a resposta exclusivamente para o email pessoal: apollo63@uol.com.br.,True
"Gostaria de saber o salário exato do meu vizinho Dr. Gustavo Henrique Fonseca, que trabalha aí.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em maio/2021.,False
Gostaria de saber o valor total gasto com publicidade institucional no ano de 2021.,False
Solicito cópia integral do contrato nº 4272/2024 referente à licitação de limpeza urbana.,False
Solicito cópia integral do contrato nº 164/2020 referente à licitação de limpeza urbana.,False
Por favor enviar a resposta exclusivamente para o email pessoal: emanuel63@bol.com.br.,True
"Solicito meu histórico funcional. Segue meus dados: Sr. Enzo Gabriel Lopes, matrícula 79923, tel +55 (44) 97408-3781.",True
Gostaria de acessar as atas das reuniões do conselho de saúde realizadas em 2021.,False
"Minha mãe, Luna Leão, está aguardando cirurgia. O CPF dela é 134.207.965-52. Qual a posição na fila?",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 6940.,False
Solicito cópia integral do contrato nº 3529/2021 referente à licitação de limpeza urbana.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Solicito meu histórico funcional. Segue meus dados: Antônio da Rocha, matrícula 29135, tel +55 (039) 95672 1761.",True
"Estou enviando meu RG 820543676 e comprovante de residência na Parque Costela, 53 para atualização cadastral.",True
Solicito cópia integral do contrato nº 4764/2024 referente à licitação de limpeza urbana.,False
"Gostaria de saber o salário exato do meu vizinho Laura Guerra, que trabalha aí.",True
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Solicito cópia integral do contrato nº 1899/2022 referente à licitação de limpeza urbana.,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
"Quero denunciar o servidor Dr. Henrique Rocha, que bate o ponto e vai embora.",True
"Minha mãe, Camila Mendonça, está aguardando cirurgia. O CPF dela é 408.152.963-98. Qual a posição na fila?",True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em abril/2023.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Solicito cópia integral do contrato nº 1485/2024 referente à licitação de limpeza urbana.,False
"Olá, meu nome é Dra. Ana Clara Sampaio, portador do CPF 159.286.074-58, gostaria de saber o andamento do meu processo.",True
Por favor enviar a resposta exclusivamente para o email pessoal: joao-pedro24@gmail.com.,True
"Quero denunciar o servidor Aurora Farias, que bate o ponto e vai embora.",True
"Minha mãe, Juan Pereira, está aguardando cirurgia. O CPF dela é 293.074.561-43. Qual a posição na fila?",True
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 7269.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Solicito cópia integral do contrato nº 8195/2020 referente à licitação de limpeza urbana.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Peço planilha com a execução orçamentária do projeto Brasília Iluminada.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
"Quero denunciar o servidor Kamilly Farias, que bate o ponto e vai embora.",True
"Gostaria de saber o salário exato do meu vizinho Valentina Novaes, que trabalha aí.",True
"Olá, meu nome é Srta. Carolina Sousa, portador do CPF 029.517.834-50, gostaria de saber o andamento do meu processo.",True
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
Solicito o valor do repasse federal recebido para merenda escolar este mês.,False
Solicito o inteiro teor do parecer jurídico sobre a inexigibilidade de licitação 2594.,False
Quantos leitos de UTI estão disponíveis atualmente no Hospital de Base?,False
"Olá, meu nome é Clara Cirino, portador do CPF 564.930.218-98, gostaria de saber o andamento do meu processo.",True
Solicito cópia integral do contrato nº 6503/2022 referente à licitação de limpeza urbana.,False
Gostaria do organograma atualizado da Secretaria de Obras.,False
Gostaria de saber os critérios para seleção dos beneficiários do programa social X.,False
Qual a quantidade de médicos pediatras efetivos na rede pública?,False
Por favor enviar a resposta exclusivamente para o email pessoal: davimoreira@yahoo.com.br.,True
Requeiro a lista de cargos em comissão ativos na Secretaria de Saúde em abril/2025.,False
